"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_posrt"
"7439","135.154691","172.16.255.1","109.173.29.34","TCP","54","10690  >  443 [ACK] Seq=147 Ack=156 Win=65544 Len=0","10690","443"
"7440","135.170726","172.16.255.1","148.88.200.63","UDP","192","50983  >  42843 Len=150","50983","42843"
"7441","135.205236","64.4.35.57","10.0.2.15","MSNMS","80","CAL 2 RINGING 2137891040","1863","2550"
"7442","135.343243","10.0.2.15","64.4.35.57","TCP","54","2550  >  1863 [ACK] Seq=154 Ack=185 Win=64056 Len=0","2550","1863"
"7443","135.373548","64.4.35.57","10.0.2.15","MSNMS","207","JOI thewaker7@hotmail.com;{9f52debe-feef-4fa9-b024-4b94b05b7489} TheWaker%20- 268697601:131072","1863","2550"
"7444","135.377769","10.0.2.15","64.4.35.57","MSNMS","196","MSG 3 N 129","2550","1863"
"7445","135.379437","64.4.35.57","10.0.2.15","TCP","60","1863  >  2550 [ACK] Seq=338 Ack=296 Win=8760 Len=0","1863","2550"
"7446","135.676769","172.16.255.1","109.227.83.224","TCP","54","10689  >  443 [FIN, ACK] Seq=131 Ack=156 Win=66084 Len=0","10689","443"
"7447","135.676899","172.16.255.1","109.173.29.34","TCP","54","10690  >  443 [FIN, ACK] Seq=147 Ack=156 Win=65544 Len=0","10690","443"
"7448","135.879080","109.173.29.34","172.16.255.1","TCP","60","443  >  10690 [ACK] Seq=156 Ack=148 Win=65536 Len=0","443","10690"
"7449","135.879084","109.173.29.34","172.16.255.1","TCP","60","443  >  10690 [FIN, ACK] Seq=156 Ack=148 Win=65536 Len=0","443","10690"
"7450","135.879167","172.16.255.1","109.173.29.34","TCP","54","10690  >  443 [ACK] Seq=148 Ack=157 Win=65544 Len=0","10690","443"
"7451","135.912671","109.227.83.224","172.16.255.1","TCP","60","443  >  10689 [ACK] Seq=156 Ack=132 Win=66048 Len=0","443","10689"
"7452","135.912674","109.227.83.224","172.16.255.1","TCP","60","443  >  10689 [FIN, ACK] Seq=156 Ack=132 Win=66048 Len=0","443","10689"
"7453","135.912747","172.16.255.1","109.227.83.224","TCP","54","10689  >  443 [ACK] Seq=132 Ack=157 Win=66084 Len=0","10689","443"
"7454","135.921172","65.54.95.140","192.168.3.131","TCP","60","80  >  56319 [FIN, ACK] Seq=15257 Ack=959 Win=65696 Len=0","80","56319"
"7455","135.921239","192.168.3.131","65.54.95.140","TCP","54","56319  >  80 [ACK] Seq=959 Ack=15258 Win=65044 Len=0","56319","80"
"7456","136.300687","76.74.140.168","192.168.3.131","TCP","66","[TCP Retransmission] 80  >  56328 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1380 SACK_PERM=1 WS=128","80","56328"
"7457","136.300727","192.168.3.131","76.74.140.168","TCP","66","[TCP Dup ACK 7173#1] 56328  >  80 [ACK] Seq=1 Ack=1 Win=66240 Len=0 SLE=0 SRE=1","56328","80"
"7458","136.917054","65.54.95.39","192.168.3.131","TCP","60","80  >  56326 [FIN, ACK] Seq=6342 Ack=1051 Win=100736 Len=0","80","56326"
"7459","136.917119","192.168.3.131","65.54.95.39","TCP","54","56326  >  80 [ACK] Seq=1051 Ack=6343 Win=65516 Len=0","56326","80"
"7460","137.113914","212.8.163.80","172.16.255.1","UDP","60","54900  >  50983 Len=18","54900","50983"
"7461","137.309952","172.16.255.1","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","61993","1900"
"7462","137.310027","172.16.255.1","239.255.255.250","SSDP","174","M-SEARCH * HTTP/1.1 ","61993","1900"
"7463","137.311487","172.16.255.1","172.16.0.1","NAT-PMP","54","Map UDP Request","61996","5351"
"7464","137.379450","172.16.255.1","204.9.163.160","UDP","154","50983  >  35777 Len=112","50983","35777"
"7465","137.588350","172.16.255.1","172.16.0.1","NAT-PMP","54","Map UDP Request","61996","5351"
"7466","137.911906","65.54.95.75","192.168.3.131","TCP","60","80  >  56332 [FIN, ACK] Seq=502 Ack=2058 Win=100736 Len=0","80","56332"
"7467","137.911971","192.168.3.131","65.54.95.75","TCP","54","56332  >  80 [ACK] Seq=2058 Ack=503 Win=65196 Len=0","56332","80"
"7468","137.917944","65.54.95.68","192.168.3.131","TCP","60","80  >  56331 [FIN, ACK] Seq=173237 Ack=670 Win=100736 Len=0","80","56331"
"7469","137.917976","192.168.3.131","65.54.95.68","TCP","54","56331  >  80 [ACK] Seq=670 Ack=173238 Win=64744 Len=0","56331","80"
"7470","138.113331","Sophos_10:ad:30","QuantaCo_51:4f:a9","ARP","60","Who has 172.16.255.1? Tell 172.16.0.1","",""
"7471","138.113377","QuantaCo_51:4f:a9","Sophos_10:ad:30","ARP","42","172.16.255.1 is at 00:1e:68:51:4f:a9","",""
"7472","138.118762","172.16.255.1","172.16.0.1","NAT-PMP","54","Map UDP Request","61996","5351"
"7473","138.279299","192.168.3.131","72.14.213.147","TLSv1","256","[TCP Previous segment not captured] , Application Data","52152","443"
"7474","138.299507","72.14.213.147","192.168.3.131","TCP","60","[TCP ACKed unseen segment] 443  >  52152 [ACK] Seq=33591 Ack=28651 Win=64128 Len=0","443","52152"
"7475","138.300321","72.14.213.147","192.168.3.131","TCP","60","443  >  52152 [ACK] Seq=33591 Ack=29143 Win=64128 Len=0","443","52152"
"7476","138.300322","72.14.213.147","192.168.3.131","TCP","60","443  >  52152 [ACK] Seq=33591 Ack=29345 Win=64128 Len=0","443","52152"
"7477","138.397776","72.14.213.147","192.168.3.131","TLSv1","112","Application Data","443","52152"
"7478","138.398590","72.14.213.147","192.168.3.131","TLSv1","631","Application Data, Application Data","443","52152"
"7479","138.398636","192.168.3.131","72.14.213.147","TCP","54","52152  >  443 [ACK] Seq=29345 Ack=34226 Win=65144 Len=0","52152","443"
"7480","138.623277","72.14.213.18","192.168.3.131","TLSv1","134","Application Data, Application Data","443","49673"
"7481","138.823411","192.168.3.131","72.14.213.18","TCP","54","49673  >  443 [ACK] Seq=4067 Ack=825 Win=16199 Len=0","49673","443"
"7482","139.130589","109.255.178.86","172.16.255.1","TCP","60","443  >  10659 [FIN, ACK] Seq=115 Ack=133 Win=65536 Len=0","443","10659"
"7483","139.164024","172.16.255.1","172.16.0.1","NAT-PMP","54","Map UDP Request","61996","5351"
"7484","139.780051","10.0.2.15","192.168.3.90","SMB","107","Echo Request","1095","139"
"7485","139.780397","192.168.3.90","10.0.2.15","TCP","60","139  >  1095 [ACK] Seq=58 Ack=107 Win=8760 Len=0","139","1095"
"7486","139.780637","192.168.3.90","10.0.2.15","SMB","107","Echo Response","139","1095"
"7487","139.949864","10.0.2.15","192.168.3.90","TCP","54","1095  >  139 [ACK] Seq=107 Ack=111 Win=63172 Len=0","1095","139"
"7488","140.801798","192.168.3.131","65.54.95.140","TCP","54","56319  >  80 [FIN, ACK] Seq=959 Ack=15258 Win=65044 Len=0","56319","80"
"7489","140.801936","192.168.3.131","65.54.95.68","TCP","54","56331  >  80 [FIN, ACK] Seq=670 Ack=173238 Win=64744 Len=0","56331","80"
"7490","140.802005","192.168.3.131","65.54.95.39","TCP","54","56326  >  80 [FIN, ACK] Seq=1051 Ack=6343 Win=65516 Len=0","56326","80"
"7491","140.802064","192.168.3.131","65.54.95.75","TCP","54","56313  >  80 [FIN, ACK] Seq=711 Ack=169 Win=65532 Len=0","56313","80"
"7492","140.802118","192.168.3.131","65.54.95.75","TCP","54","56314  >  80 [FIN, ACK] Seq=711 Ack=169 Win=65532 Len=0","56314","80"
"7493","140.802172","192.168.3.131","65.54.95.75","TCP","54","56332  >  80 [FIN, ACK] Seq=2058 Ack=503 Win=65196 Len=0","56332","80"
"7494","140.816681","65.54.95.140","192.168.3.131","TCP","60","80  >  56319 [ACK] Seq=15258 Ack=960 Win=65696 Len=0","80","56319"
"7495","140.816682","65.54.95.68","192.168.3.131","TCP","60","80  >  56331 [ACK] Seq=173238 Ack=671 Win=100736 Len=0","80","56331"
"7496","140.817504","65.54.95.75","192.168.3.131","TCP","60","80  >  56313 [ACK] Seq=169 Ack=712 Win=100736 Len=0","80","56313"
"7497","140.817505","65.54.95.39","192.168.3.131","TCP","60","80  >  56326 [ACK] Seq=6343 Ack=1052 Win=100736 Len=0","80","56326"
"7498","140.818324","65.54.95.75","192.168.3.131","TCP","60","80  >  56314 [ACK] Seq=169 Ack=712 Win=100736 Len=0","80","56314"
"7499","140.818325","65.54.95.75","192.168.3.131","TCP","60","80  >  56332 [ACK] Seq=503 Ack=2059 Win=100736 Len=0","80","56332"
"7500","142.336442","72.14.213.18","192.168.3.131","TCP","60","443  >  49673 [ACK] Seq=4294962101 Ack=4294952308 Win=1002 Len=0","443","49673"
"7501","142.337260","72.14.213.18","192.168.3.131","TCP","60","443  >  49673 [ACK] Seq=4294962101 Ack=4294952982 Win=1002 Len=0","443","49673"
"7502","142.469696","72.14.213.18","192.168.3.131","TLSv1","116","[TCP Spurious Retransmission] , Application Data","443","49673"
"7503","142.470534","72.14.213.18","192.168.3.131","TLSv1","899","[TCP Spurious Retransmission] , Application Data, Application Data","443","49673"
"7504","142.470577","192.168.3.131","72.14.213.18","TCP","54","49673  >  443 [ACK] Seq=4294952982 Ack=4294963008 Win=16218 Len=0","49673","443"
"7505","142.698745","76.74.140.168","192.168.3.131","TCP","66","[TCP Retransmission] 80  >  56328 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1380 SACK_PERM=1 WS=128","80","56328"
"7506","142.698785","192.168.3.131","76.74.140.168","TCP","66","[TCP Dup ACK 7173#2] 56328  >  80 [ACK] Seq=1 Ack=1 Win=66240 Len=0 SLE=0 SRE=1","56328","80"
"7507","142.742843","10.0.2.15","10.0.2.3","DNS","87","Standard query 0x21a6 A edge1.catalog.video.msn.com","59686","53"
"7508","142.810350","192.168.3.131","65.54.95.68","TCP","66","56351  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56351","80"
"7509","142.822391","65.54.95.68","192.168.3.131","TCP","66","80  >  56351 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","80","56351"
"7510","142.822453","192.168.3.131","65.54.95.68","TCP","54","56351  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56351","80"
"7511","142.822736","192.168.3.131","65.54.95.68","HTTP","764","GET /image.aspx?uuid=947a68c8-3f81-41a6-a3d0-a011586127e3&w=92&h=69&so=4 HTTP/1.1 ","56351","80"
"7512","142.834431","65.54.95.68","192.168.3.131","TCP","60","[TCP Window Update] 80  >  56351 [ACK] Seq=1 Ack=1 Win=100736 Len=0","80","56351"
"7513","142.836211","65.54.95.68","192.168.3.131","HTTP","222","HTTP/1.1 304 Not Modified ","80","56351"
"7514","142.922627","66.235.133.62","192.168.3.131","TCP","60","[TCP ACKed unseen segment] 80  >  56323 [RST, ACK] Seq=739 Ack=2037 Win=6416 Len=0","80","56323"
"7515","143.035764","192.168.3.131","65.54.95.68","TCP","54","56351  >  80 [ACK] Seq=711 Ack=169 Win=65532 Len=0","56351","80"
"7516","143.052207","10.0.2.3","10.0.2.15","DNS","196","Standard query response 0x21a6 A edge1.catalog.video.msn.com CNAME msnvidweb.vo.msecnd.net A 70.37.129.34 A 70.37.129.32 NS dns14.msecnd.net NS dns11.msecnd.net","53","59686"
"7517","143.054921","10.0.2.15","70.37.129.34","TCP","62","2551  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1","2551","80"
"7518","143.143960","76.74.140.168","192.168.3.131","TCP","60","80  >  56327 [FIN, ACK] Seq=516 Ack=612 Win=7168 Len=0","80","56327"
"7519","143.144033","192.168.3.131","76.74.140.168","TCP","54","56327  >  80 [ACK] Seq=612 Ack=517 Win=65724 Len=0","56327","80"
"7520","143.176280","70.37.129.34","10.0.2.15","TCP","60","80  >  2551 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460","80","2551"
"7521","143.176311","10.0.2.15","70.37.129.34","TCP","54","2551  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","2551","80"
"7522","143.176639","10.0.2.15","70.37.129.34","HTTP","899","GET /videoByMarket.aspx?mk=en-ca&sf=DailyCount&st=1&sd=-1&vs=0&ps=10&title=Most%20Watched%20Videos&p=imbot_en-ca_m2534&responseencoding=rss HTTP/1.1 ","2551","80"
"7523","143.177108","70.37.129.34","10.0.2.15","TCP","60","80  >  2551 [ACK] Seq=1 Ack=846 Win=8760 Len=0","80","2551"
"7524","143.312394","66.235.139.121","192.168.3.131","TCP","60","[TCP ACKed unseen segment] 80  >  56317 [RST, ACK] Seq=2049 Ack=6303 Win=10682 Len=0","80","56317"
"7525","143.313068","70.37.129.34","10.0.2.15","TCP","1102","80  >  2551 [PSH, ACK] Seq=1 Ack=846 Win=8760 Len=1048 [TCP segment of a reassembled PDU]","80","2551"
"7526","143.313670","70.37.129.34","10.0.2.15","TCP","578","80  >  2551 [PSH, ACK] Seq=1049 Ack=846 Win=8760 Len=524 [TCP segment of a reassembled PDU]","80","2551"
"7527","143.313715","10.0.2.15","70.37.129.34","TCP","54","2551  >  80 [ACK] Seq=846 Ack=1573 Win=64240 Len=0","2551","80"
"7528","143.313752","70.37.129.34","10.0.2.15","TCP","1102","80  >  2551 [PSH, ACK] Seq=1573 Ack=846 Win=8760 Len=1048 [TCP segment of a reassembled PDU]","80","2551"
"7529","143.414961","70.37.129.34","10.0.2.15","TCP","1102","80  >  2551 [PSH, ACK] Seq=2621 Ack=846 Win=8760 Len=1048 [TCP segment of a reassembled PDU]","80","2551"
"7530","143.415040","10.0.2.15","70.37.129.34","TCP","54","2551  >  80 [ACK] Seq=846 Ack=3669 Win=64240 Len=0","2551","80"
"7531","143.415092","70.37.129.34","10.0.2.15","TCP","1102","80  >  2551 [PSH, ACK] Seq=3669 Ack=846 Win=8760 Len=1048 [TCP segment of a reassembled PDU]","80","2551"
"7532","143.416153","70.37.129.34","10.0.2.15","TCP","1102","80  >  2551 [PSH, ACK] Seq=4717 Ack=846 Win=8760 Len=1048 [TCP segment of a reassembled PDU]","80","2551"
"7533","143.416192","10.0.2.15","70.37.129.34","TCP","54","2551  >  80 [ACK] Seq=846 Ack=5765 Win=64240 Len=0","2551","80"
"7534","143.420295","70.37.129.34","10.0.2.15","TCP","578","80  >  2551 [PSH, ACK] Seq=5765 Ack=846 Win=8760 Len=524 [TCP segment of a reassembled PDU]","80","2551"
"7535","143.422933","70.37.129.34","10.0.2.15","HTTP/XML","843","HTTP/1.1 200 OK ","80","2551"
"7536","143.422955","10.0.2.15","70.37.129.34","TCP","54","2551  >  80 [ACK] Seq=846 Ack=7078 Win=62927 Len=0","2551","80"
"7537","144.523380","192.168.3.131","65.55.206.199","HTTP","1215","GET /home-garden/five-things/rd-gallery.aspx?cp-documentid=27053613&page=4 HTTP/1.1 ","56022","80"
"7538","144.622618","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=146442 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7539","144.623469","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=147902 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7540","144.623471","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=149362 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7541","144.623516","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=8246 Ack=150822 Win=64240 Len=0","56022","80"
"7542","144.624332","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=150822 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7543","144.625148","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=152282 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7544","144.625167","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=8246 Ack=153742 Win=64240 Len=0","56022","80"
"7545","144.625945","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=153742 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7546","144.625947","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=155202 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7547","144.625969","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=8246 Ack=156662 Win=64240 Len=0","56022","80"
"7548","144.626747","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=156662 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7549","144.626748","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=158122 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7550","144.626766","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=8246 Ack=159582 Win=64240 Len=0","56022","80"
"7551","144.627543","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [PSH, ACK] Seq=159582 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7552","144.627545","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=161042 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7553","144.627566","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=8246 Ack=162502 Win=64240 Len=0","56022","80"
"7554","144.628343","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=162502 Ack=8246 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"7555","144.703298","65.55.206.199","192.168.3.131","HTTP","1353","HTTP/1.1 200 OK  (text/html)","80","56022"
"7556","144.703374","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=8246 Ack=165261 Win=64240 Len=0","56022","80"
"7557","144.999685","172.16.255.1","147.31.122.1","TCP","58","10622  >  443 [PSH, ACK] Seq=876 Ack=20185 Win=64532 Len=4 [TCP segment of a reassembled PDU]","10622","443"
"7558","145.036783","192.168.3.131","65.55.239.163","HTTP","1188","GET /c.gif?di=13993&pi=11654&ps=10513&tp=http://lifestyle.ca.msn.com/home-garden/five-things/rd-gallery.aspx&rf=http://lifestyle.ca.msn.com/home-garden/five-things/rd-gallery.aspx?cp-documentid=27053613&page=3 HTTP/1.1 ","55958","80"
"7559","145.037584","192.168.3.131","66.235.139.121","TCP","66","56356  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56356","80"
"7560","145.038152","192.168.3.131","65.55.5.232","HTTP","1133","GET /ADSAdClient31.dll?GetSAd=&DPJS=0&PN=MSFT&PG=CELHM7&AP=1390 HTTP/1.1 ","55957","80"
"7561","145.058816","65.55.5.232","192.168.3.131","HTTP","1494","HTTP/1.1 200 OK  (text/html)","80","55957"
"7562","145.068528","66.235.139.121","192.168.3.131","TCP","66","80  >  56356 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1","80","56356"
"7563","145.068586","192.168.3.131","66.235.139.121","TCP","54","56356  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56356","80"
"7564","145.101055","192.168.3.131","207.46.148.38","TCP","66","56357  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56357","80"
"7565","145.101444","192.168.3.131","65.55.5.231","HTTP","1135","GET /ADSAdClient31.dll?GetSAd=&DPJS=0&PN=MSFT&PG=CELPR1&AP=1402 HTTP/1.1 ","55959","80"
"7566","145.101826","66.235.139.121","192.168.3.131","TCP","60","[TCP ACKed unseen segment] 80  >  56356 [ACK] Seq=1 Ack=1461 Win=5840 Len=0","80","56356"
"7567","145.104702","66.235.139.121","192.168.3.131","HTTP","947","[TCP ACKed unseen segment] HTTP/1.1 302 Found ","80","56356"
"7568","145.114492","207.46.148.38","192.168.3.131","TCP","62","80  >  56357 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 SACK_PERM=1","80","56357"
"7569","145.114527","192.168.3.131","207.46.148.38","TCP","54","56357  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","56357","80"
"7570","145.114674","192.168.3.131","207.46.148.38","HTTP","699","GET /DRN/iview/155580763/direct;;wi.728;hi.90/01?click= HTTP/1.1 ","56357","80"
"7571","145.117629","65.55.239.163","192.168.3.131","HTTP","465","HTTP/1.1 200 OK  (GIF89a)","80","55958"
"7572","145.121206","65.55.5.231","192.168.3.131","HTTP","921","HTTP/1.1 200 OK  (text/html)","80","55959"
"7573","145.123141","192.168.3.131","206.108.207.139","TCP","857","[TCP Retransmission] 55960  >  80 [PSH, ACK] Seq=3607 Ack=2611 Win=64656 Len=803","55960","80"
"7574","145.136074","206.108.207.139","192.168.3.131","TCP","576","[TCP Retransmission] 80  >  55960 [PSH, ACK] Seq=2611 Ack=4410 Win=14720 Len=522","80","55960"
"7575","145.136274","192.168.3.131","65.54.95.140","TCP","66","56358  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56358","80"
"7576","145.146618","192.168.3.131","65.54.95.140","TCP","66","56359  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56359","80"
"7577","145.149250","65.54.95.140","192.168.3.131","TCP","66","80  >  56358 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","80","56358"
"7578","145.149296","192.168.3.131","65.54.95.140","TCP","54","56358  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56358","80"
"7579","145.149542","192.168.3.131","65.54.95.140","HTTP","998","GET /br/csl/img/1/play.gif HTTP/1.1 ","56358","80"
"7580","145.158976","65.54.95.140","192.168.3.131","TCP","66","80  >  56359 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","80","56359"
